game_id,pokemon_id,form_id,method,pokemon_move_list_id
23,327,1,tutor,8127
23,327,1,machine,8128
23,328,1,level,8129
23,328,1,egg,5001
23,328,1,tutor,5972
23,328,1,machine,8130
23,329,1,level,8131
23,329,1,tutor,8132
23,329,1,machine,8133
23,330,1,level,8134
23,330,1,tutor,8135
23,330,1,machine,8136
23,331,1,level,8137
23,331,1,egg,6831
23,331,1,tutor,8138
23,331,1,machine,8139
23,332,1,level,8140
23,332,1,tutor,8141
23,332,1,machine,8142
23,333,1,level,8143
23,333,1,egg,5010
23,333,1,tutor,8144
23,333,1,machine,8145
23,334,1,level,8146
23,334,1,tutor,5982
23,334,1,machine,8147
23,334,2,level,8146
23,334,2,tutor,5982
23,334,2,machine,8147
23,335,1,level,8148
23,335,1,egg,6839
23,335,1,tutor,8149
23,335,1,machine,8150
23,336,1,level,8151
23,336,1,egg,5017
23,336,1,tutor,5986
23,336,1,machine,8152
23,337,1,level,8153
23,337,1,tutor,5988
23,337,1,machine,8154
23,338,1,level,8155
23,338,1,tutor,5990
23,338,1,machine,8156
23,339,1,level,8157
23,339,1,egg,5023
23,339,1,tutor,8158
23,339,1,machine,8159
23,340,1,level,8160
23,340,1,tutor,8161
23,340,1,machine,8162
23,341,1,level,8163
23,341,1,egg,6849
23,341,1,tutor,8164
23,341,1,machine,8165
23,342,1,level,8166
23,342,1,tutor,8167
23,342,1,machine,8168
23,343,1,level,8169
23,343,1,tutor,5996
23,343,1,machine,8170
23,344,1,level,8171
23,344,1,tutor,5996
23,344,1,machine,8172
23,345,1,level,8173
23,345,1,egg,5033
23,345,1,tutor,5998
23,345,1,machine,8174
23,346,1,level,8175
23,346,1,tutor,5999
23,346,1,machine,8176
23,347,1,level,8177
23,347,1,egg,6858
23,347,1,tutor,8178
23,347,1,machine,8179
23,348,1,level,8180
23,348,1,tutor,8181
23,348,1,machine,8182
23,349,1,level,583
23,349,1,egg,5039
23,349,1,tutor,8183
23,349,1,machine,8184
23,350,1,level,8185
23,350,1,tutor,8186
23,350,1,machine,8187
23,351,1,level,8188
23,351,1,egg,6863
23,351,1,tutor,8189
23,351,1,machine,8190
23,351,2,level,8188
23,351,2,egg,6863
23,351,2,tutor,8189
23,351,2,machine,8190
23,351,3,level,8188
23,351,3,egg,6863
23,351,3,tutor,8189
23,351,3,machine,8190
23,351,4,level,8188
23,351,4,egg,6863
23,351,4,tutor,8189
23,351,4,machine,8190
23,352,1,level,8191
23,352,1,egg,6866
23,352,1,tutor,8192
23,352,1,machine,8193
23,353,1,level,8194
23,353,1,egg,6868
23,353,1,tutor,8195
23,353,1,machine,8196
23,354,1,level,8197
23,354,1,tutor,8195
23,354,1,machine,8198
23,354,2,level,8197
23,354,2,tutor,8195
23,354,2,machine,8198
23,355,1,level,8199
23,355,1,egg,6871
23,355,1,tutor,6010
23,355,1,machine,8200
23,356,1,level,8201
23,356,1,tutor,8202
23,356,1,machine,8203
23,357,1,level,8204
23,357,1,egg,5059
23,357,1,tutor,6012
23,357,1,machine,8205
23,358,1,level,8206
23,358,1,egg,6877
23,358,1,tutor,8207
23,358,1,machine,8208
23,359,1,level,8209
23,359,1,egg,6880
23,359,1,tutor,8210
23,359,1,machine,8211
23,359,2,level,8209
23,359,2,egg,6880
23,359,2,tutor,8210
23,359,2,machine,8211
23,360,1,level,1627
23,360,1,machine,6616
23,361,1,level,8212
23,361,1,egg,6882
23,361,1,tutor,8213
23,361,1,machine,8214
23,362,1,level,8215
23,362,1,tutor,8216
23,362,1,machine,8217
23,362,2,level,8215
23,362,2,tutor,8216
23,362,2,machine,8217
23,363,1,level,8218
23,363,1,egg,6886
23,363,1,tutor,8219
23,363,1,machine,8220
23,364,1,level,8221
23,364,1,tutor,8219
23,364,1,machine,8222
23,365,1,level,8223
23,365,1,tutor,8224
23,365,1,machine,8225
23,366,1,level,6890
23,366,1,egg,5074
23,366,1,tutor,7657
23,366,1,machine,8226
23,367,1,level,8227
23,367,1,tutor,8228
23,367,1,machine,8229
23,368,1,level,8230
23,368,1,tutor,8231
23,368,1,machine,8232
23,369,1,level,8233
23,369,1,egg,5078
23,369,1,tutor,8234
23,369,1,machine,8235
23,370,1,level,8236
23,370,1,egg,6899
23,370,1,tutor,8237
23,370,1,machine,8238
23,371,1,level,8239
23,371,1,egg,5083
23,371,1,tutor,6024
23,371,1,machine,8240
23,372,1,level,8241
23,372,1,tutor,6025
23,372,1,machine,8240
23,373,1,level,8242
23,373,1,tutor,6026
23,373,1,machine,8243
23,373,2,level,8242
23,373,2,tutor,6026
23,373,2,machine,8243
23,374,1,level,1658
23,374,1,tutor,3546
23,375,1,level,8244
23,375,1,tutor,6028
23,375,1,machine,8245
23,376,1,level,8246
23,376,1,tutor,6030
23,376,1,machine,8247
23,376,2,level,8246
23,376,2,tutor,6030
23,376,2,machine,8247
23,377,1,level,8248
23,377,1,tutor,8249
23,377,1,machine,8250
23,378,1,level,8251
23,378,1,tutor,8252
23,378,1,machine,8253
23,379,1,level,8254
23,379,1,tutor,8255
23,379,1,machine,8256
23,380,1,level,8257
23,380,1,tutor,8258
23,380,1,machine,8259
23,380,2,level,8257
23,380,2,tutor,8258
23,380,2,machine,8259
23,381,1,level,8260
23,381,1,tutor,8261
23,381,1,machine,8259
23,381,2,level,8260
23,381,2,tutor,8261
23,381,2,machine,8259
23,382,1,level,8262
23,382,1,tutor,8263
23,382,1,machine,8264
23,382,2,level,8262
23,382,2,tutor,8263
23,382,2,machine,8264
23,383,1,level,8265
23,383,1,tutor,8266
23,383,1,machine,8267
23,383,2,level,8265
23,383,2,tutor,8266
23,383,2,machine,8267
23,384,1,level,8268
23,384,1,tutor,8269
23,384,1,machine,8270
23,384,2,level,8268
23,384,2,tutor,8269
23,384,2,machine,8270
23,385,1,level,2975
23,385,1,tutor,8271
23,385,1,machine,8272
23,386,1,level,8273
23,386,1,tutor,8274
23,386,1,machine,8275
23,386,2,level,8276
23,386,2,tutor,8277
23,386,2,machine,8275
23,386,3,level,8278
23,386,3,tutor,8279
23,386,3,machine,8275
23,386,4,level,8280
23,386,4,tutor,8281
23,386,4,machine,8275
23,387,1,level,2982
23,387,1,egg,6920
23,387,1,tutor,6044
23,387,1,machine,8282
23,388,1,level,2985
23,388,1,tutor,6044
23,388,1,machine,8282
23,389,1,level,2986
23,389,1,tutor,6045
23,389,1,machine,8283
23,390,1,level,5103
23,390,1,egg,5104
23,390,1,tutor,8284
23,390,1,machine,8285
23,391,1,level,5106
23,391,1,tutor,8286
23,391,1,machine,8287
23,392,1,level,6925
23,392,1,tutor,8288
23,392,1,machine,8289
23,393,1,level,3569
23,393,1,egg,5110
23,393,1,tutor,8290
23,393,1,machine,8291
23,394,1,level,6928
23,394,1,tutor,8290
23,394,1,machine,8292
23,395,1,level,3572
23,395,1,tutor,8293
23,395,1,machine,8294
23,396,1,level,5114
23,396,1,egg,6931
23,396,1,tutor,8295
23,396,1,machine,7992
23,397,1,level,5116
23,397,1,tutor,8295
23,397,1,machine,8296
23,398,1,level,5118
23,398,1,tutor,8297
23,398,1,machine,8298
23,399,1,level,3574
23,399,1,egg,5120
23,399,1,tutor,8299
23,399,1,machine,8300
23,400,1,level,6935
23,400,1,tutor,8301
23,400,1,machine,8302
23,401,1,level,5123
23,401,1,tutor,6052
23,401,1,machine,6937
23,402,1,level,6938
23,402,1,tutor,6053
23,402,1,machine,8303
23,403,1,level,6940
23,403,1,egg,6941
23,403,1,tutor,8304
23,403,1,machine,8305
23,404,1,level,5128
23,404,1,tutor,8304
23,404,1,machine,8305
23,405,1,level,6943
23,405,1,tutor,8306
23,405,1,machine,8307
23,406,1,level,3020
23,406,1,egg,5131
23,406,1,tutor,6056
23,406,1,machine,8308
23,407,1,level,6946
23,407,1,tutor,5956
23,407,1,machine,8309
23,408,1,level,5134
23,408,1,egg,5135
23,408,1,tutor,8310
23,408,1,machine,8311
23,409,1,level,5137
23,409,1,tutor,8312
23,409,1,machine,8313
23,410,1,level,5139
23,410,1,egg,6950
23,410,1,tutor,8314
23,410,1,machine,8315
23,411,1,level,5142
23,411,1,tutor,8316
23,411,1,machine,8317
23,412,1,level,3592
23,412,1,tutor,5654
23,412,1,machine,6953
23,412,2,level,3592
23,412,2,tutor,5654
23,412,2,machine,6953
23,412,3,level,3592
23,412,3,tutor,5654
23,412,3,machine,6953
23,413,1,level,3593
23,413,1,tutor,6061
23,413,1,machine,8318
23,413,2,level,3595
23,413,2,tutor,6062
23,413,2,machine,8319
23,413,3,level,3597
23,413,3,tutor,6063
23,413,3,machine,8320
23,414,1,level,5147
23,414,1,tutor,5656
23,414,1,machine,7525
23,415,1,level,6064
23,415,1,tutor,8321
23,416,1,level,6957
23,416,1,tutor,6067
23,416,1,machine,8322
23,417,1,level,6959
23,417,1,egg,6960
23,417,1,tutor,8323
23,417,1,machine,8324
23,418,1,level,6069
23,418,1,egg,6962
23,418,1,tutor,8325
23,418,1,machine,8326
23,419,1,level,6071
23,419,1,tutor,8327
23,419,1,machine,8328
23,420,1,level,6965
23,420,1,egg,6966
23,420,1,tutor,6073
23,420,1,machine,8329
23,421,1,level,6968
23,421,1,tutor,6073
23,421,1,machine,8330
23,421,2,level,6968
23,421,2,tutor,6073
23,421,2,machine,8330
23,422,1,level,3059
23,422,1,egg,6970
23,422,1,tutor,8331
23,422,1,machine,8332
23,422,2,level,3059
23,422,2,egg,6970
23,422,2,tutor,8331
23,422,2,machine,8332
23,423,1,level,3062
23,423,1,tutor,8333
23,423,1,machine,8334
23,423,2,level,3062
23,423,2,tutor,8333
23,423,2,machine,8334
23,424,1,level,3064
23,424,1,tutor,7839
23,424,1,machine,8335
23,425,1,level,6076
23,425,1,egg,6974
23,425,1,tutor,8336
23,425,1,machine,8337
23,426,1,level,6976
23,426,1,tutor,8336
23,426,1,machine,8338
23,427,1,level,6978
23,427,1,egg,6979
23,427,1,tutor,8339
23,427,1,machine,8340
23,428,1,level,8341
23,428,1,tutor,8339
23,428,1,machine,8342
23,428,2,level,8341
23,428,2,tutor,8339
23,428,2,machine,8342
23,429,1,level,8343
23,429,1,tutor,7853
23,429,1,machine,8344
23,430,1,level,6985
23,430,1,tutor,8345
23,430,1,machine,8346
23,431,1,level,6987
23,431,1,egg,5180
23,431,1,tutor,8347
23,431,1,machine,8348
23,432,1,level,5181
23,432,1,tutor,8347
23,432,1,machine,8349
23,433,1,level,8350
23,433,1,egg,6877
23,433,1,tutor,8207
23,433,1,machine,8351
23,434,1,level,6991
23,434,1,egg,6992
23,434,1,tutor,6082
23,434,1,machine,8352
23,435,1,level,6994
23,435,1,tutor,6082
23,435,1,machine,8353
23,436,1,level,6083
23,436,1,tutor,6084
23,436,1,machine,8354
23,437,1,level,6085
23,437,1,tutor,6086
23,437,1,machine,8355
23,438,1,level,6998
23,438,1,egg,4733
23,438,1,tutor,6088
23,438,1,machine,8356
23,439,1,level,6089
23,439,1,egg,5196
23,439,1,tutor,8357
23,439,1,machine,8358
23,440,1,level,3102
23,440,1,egg,5198
23,440,1,tutor,8359
23,440,1,machine,8360
23,441,1,level,7002
23,441,1,egg,7003
23,441,1,tutor,6092
23,441,1,machine,8361
23,442,1,level,3108
23,442,1,egg,7005
23,442,1,tutor,8362
23,442,1,machine,8363
23,443,1,level,3111
23,443,1,egg,5205
23,443,1,tutor,6094
23,443,1,machine,8364
23,444,1,level,5207
23,444,1,tutor,6095
23,444,1,machine,8364
23,445,1,level,5208
23,445,1,tutor,6096
23,445,1,machine,8365
23,445,2,level,5208
23,445,2,tutor,6096
23,445,2,machine,8365
23,446,1,level,8366
23,446,1,egg,7010
23,446,1,tutor,8367
23,446,1,machine,8368
23,447,1,level,7012
23,447,1,egg,5214
23,447,1,tutor,8369
23,447,1,machine,8370
23,448,1,level,7014
23,448,1,tutor,8371
23,448,1,machine,8372
23,448,2,level,7014
23,448,2,tutor,8371
23,448,2,machine,8372
23,449,1,level,4309
23,449,1,egg,5218
23,449,1,tutor,8373
23,449,1,machine,8374
23,450,1,level,4313
23,450,1,tutor,8375
23,450,1,machine,8376
23,451,1,level,7018
23,451,1,egg,5222
23,451,1,tutor,6105
23,451,1,machine,8377
23,452,1,level,7020
23,452,1,tutor,6105
23,452,1,machine,8378
23,453,1,level,7022
23,453,1,egg,7023
23,453,1,tutor,8379
23,453,1,machine,8380
23,454,1,level,7025
23,454,1,tutor,8379
23,454,1,machine,8381
23,455,1,level,7027
23,455,1,egg,5232
23,455,1,tutor,5703
23,455,1,machine,8382
23,456,1,level,5234
23,456,1,egg,5235
23,456,1,tutor,8383
23,456,1,machine,8384
23,457,1,level,7030
23,457,1,tutor,8383
23,457,1,machine,8385
23,458,1,level,6109
23,458,1,egg,7032
23,458,1,tutor,8386
23,458,1,machine,8387
23,459,1,level,3152
23,459,1,egg,5241
23,459,1,tutor,8388
23,459,1,machine,8389
23,460,1,level,3155
23,460,1,tutor,8390
23,460,1,machine,8391
23,460,2,level,3155
23,460,2,tutor,8390
23,460,2,machine,8391
23,461,1,level,6113
23,461,1,tutor,7875
23,461,1,machine,8392
23,462,1,level,8393
23,462,1,tutor,8394
23,462,1,machine,7640
23,463,1,level,7038
23,463,1,tutor,8395
23,463,1,machine,8396
23,464,1,level,8397
23,464,1,tutor,8398
23,464,1,machine,8399
23,465,1,level,7042
23,465,1,tutor,8400
23,465,1,machine,8401
23,466,1,level,7044
23,466,1,tutor,7726
23,466,1,machine,8402
23,467,1,level,6121
23,467,1,tutor,7728
23,467,1,machine,8403
23,468,1,level,7047
23,468,1,tutor,8404
23,468,1,machine,7815
23,469,1,level,7048
23,469,1,tutor,5832
23,469,1,machine,8405
23,470,1,level,7050
23,470,1,tutor,6124
23,470,1,machine,8406
23,471,1,level,7052
23,471,1,tutor,7741
23,471,1,machine,8407
23,472,1,level,7054
23,472,1,tutor,6127
23,472,1,machine,8408
23,473,1,level,7056
23,473,1,tutor,6129
23,473,1,machine,7886
23,474,1,level,7057
23,474,1,tutor,8409
23,474,1,machine,8410
23,475,1,level,8411
23,475,1,tutor,8412
23,475,1,machine,8413
23,475,2,level,8411
23,475,2,tutor,8412
23,475,2,machine,8413
23,476,1,level,8414
23,476,1,tutor,8415
23,476,1,machine,8416
23,477,1,level,8201
23,477,1,tutor,8202
23,477,1,machine,8417
23,478,1,level,8418
23,478,1,tutor,8419
23,478,1,machine,8420
23,479,1,level,7065
23,479,1,tutor,8421
23,479,1,form_revert,3657
23,479,1,machine,8422
23,479,2,level,7065
23,479,2,tutor,8421
23,479,2,form_change,3658
23,479,2,machine,8422
23,479,3,level,7065
23,479,3,tutor,8421
23,479,3,form_change,3659
23,479,3,machine,8422
23,479,4,level,7065
23,479,4,tutor,8421
23,479,4,form_change,3660
23,479,4,machine,8422
23,479,5,level,7065
23,479,5,tutor,8421
23,479,5,form_change,3661
23,479,5,machine,8422
23,479,6,level,7065
23,479,6,tutor,8421
23,479,6,form_change,3662
23,479,6,machine,8422
23,480,1,level,7067
23,480,1,tutor,8423
23,480,1,machine,8424
23,481,1,level,7069
23,481,1,tutor,8425
23,481,1,machine,8426
23,482,1,level,7071
23,482,1,tutor,8427
23,482,1,machine,8428
23,483,1,level,5274
23,483,1,tutor,8429
23,483,1,machine,8430
23,484,1,level,5276
23,484,1,tutor,8431
23,484,1,machine,8432
23,485,1,level,7075
23,485,1,tutor,6142
23,485,1,machine,8433
23,486,1,level,7077
23,486,1,tutor,8434
23,486,1,machine,8435
23,487,1,level,5281
23,487,1,tutor,8436
23,487,1,machine,8437
23,487,2,level,5281
23,487,2,tutor,8438
23,487,2,machine,8437
23,488,1,level,7080
23,488,1,tutor,6146
23,488,1,machine,8439
23,489,1,level,3211
23,489,1,tutor,8440
23,489,1,machine,8441
23,490,1,level,3213
23,490,1,tutor,8442
23,490,1,machine,8443
23,491,1,level,3676
23,491,1,tutor,8444
23,491,1,machine,8445
23,492,1,level,3678
23,492,1,tutor,6150
23,492,1,machine,8446
23,492,2,level,3680
23,492,2,tutor,8447
23,492,2,machine,8446
23,493,1,level,3219
23,493,1,tutor,8448
23,493,1,machine,8449
23,493,2,level,3219
23,493,2,tutor,8448
23,493,2,machine,8449
23,493,3,level,3219
23,493,3,tutor,8448
23,493,3,machine,8449
23,493,4,level,3219
23,493,4,tutor,8448
23,493,4,machine,8449
23,493,5,level,3219
23,493,5,tutor,8448
23,493,5,machine,8449
23,493,6,level,3219
23,493,6,tutor,8448
23,493,6,machine,8449
23,493,7,level,3219
23,493,7,tutor,8448
23,493,7,machine,8449
23,493,8,level,3219
23,493,8,tutor,8448
23,493,8,machine,8449
23,493,9,level,3219
23,493,9,tutor,8448
23,493,9,machine,8449
23,493,10,level,3219
23,493,10,tutor,8448
23,493,10,machine,8449
23,493,11,level,3219
23,493,11,tutor,8448
23,493,11,machine,8449
23,493,12,level,3219
23,493,12,tutor,8448
23,493,12,machine,8449
23,493,13,level,3219
23,493,13,tutor,8448
23,493,13,machine,8449
23,493,14,level,3219
23,493,14,tutor,8448
23,493,14,machine,8449
23,493,15,level,3219
23,493,15,tutor,8448
23,493,15,machine,8449
23,493,16,level,3219
23,493,16,tutor,8448
23,493,16,machine,8449
23,493,17,level,3219
23,493,17,tutor,8448
23,493,17,machine,8449
23,493,18,level,3219
23,493,18,tutor,8448
23,493,18,machine,8449
23,494,1,level,5289
23,494,1,tutor,8450
23,494,1,machine,8451
23,495,1,level,5291
23,495,1,egg,7088
23,495,1,tutor,6154
23,495,1,machine,8452
23,496,1,level,5294
23,496,1,tutor,6154
23,496,1,machine,8452
23,497,1,level,5295
23,497,1,tutor,6155
23,497,1,machine,8453
23,498,1,level,5297
23,498,1,egg,7091
23,498,1,tutor,8454
23,498,1,machine,8455
23,499,1,level,5300
23,499,1,tutor,8456
23,499,1,machine,8457
23,500,1,level,5302
23,500,1,tutor,8458
23,500,1,machine,8459
23,501,1,level,5304
23,501,1,egg,5305
23,501,1,tutor,8460
23,501,1,machine,8461
23,502,1,level,5307
23,502,1,tutor,8460
23,502,1,machine,8461
23,503,1,level,5308
23,503,1,tutor,8462
23,503,1,machine,8463
23,504,1,level,5310
23,504,1,egg,5311
23,504,1,tutor,8464
23,504,1,machine,8465
23,505,1,level,7098
23,505,1,tutor,8466
23,505,1,machine,8467
23,506,1,level,7100
23,506,1,egg,7101
23,506,1,tutor,8468
23,506,1,machine,8469
23,507,1,level,7103
23,507,1,tutor,8468
23,507,1,machine,8470
23,508,1,level,7105
23,508,1,tutor,8471
23,508,1,machine,8472
23,509,1,level,7107
23,509,1,egg,7108
23,509,1,tutor,6165
23,509,1,machine,8473
23,510,1,level,7110
23,510,1,tutor,6165
23,510,1,machine,8474
23,511,1,level,7112
23,511,1,egg,7113
23,511,1,tutor,8475
23,511,1,machine,8476
23,512,1,level,5330
23,512,1,tutor,8477
23,512,1,machine,8478
23,513,1,level,7116
23,513,1,egg,7117
23,513,1,tutor,8479
23,513,1,machine,8480
23,514,1,level,5335
23,514,1,tutor,8481
23,514,1,machine,8482
23,515,1,level,7120
23,515,1,egg,7121
23,515,1,tutor,8483
23,515,1,machine,8484
23,516,1,level,5340
23,516,1,tutor,8485
23,516,1,machine,8486
23,517,1,level,5342
23,517,1,egg,7124
23,517,1,tutor,8487
23,517,1,machine,8488
23,518,1,level,5345
23,518,1,tutor,8487
23,518,1,machine,8489
23,519,1,level,5347
23,519,1,egg,7127
23,519,1,tutor,5660
23,519,1,machine,8490
23,520,1,level,5350
23,520,1,tutor,5660
23,520,1,machine,8490
23,521,1,level,5351
23,521,1,tutor,5660
23,521,1,machine,8491
23,522,1,level,5353
23,522,1,egg,7130
23,522,1,tutor,8492
23,522,1,machine,8493
23,523,1,level,7132
23,523,1,tutor,8492
23,523,1,machine,8494
23,524,1,level,5358
23,524,1,egg,7134
23,524,1,tutor,6176
23,524,1,machine,8495
23,525,1,level,5361
23,525,1,tutor,6176
23,525,1,machine,8495
23,526,1,level,5361
23,526,1,tutor,6177
23,526,1,machine,8496
23,527,1,level,5363
23,527,1,egg,7137
23,527,1,tutor,8497
23,527,1,machine,8498
23,528,1,level,5366
23,528,1,tutor,8499
23,528,1,machine,8500
23,529,1,level,5368
23,529,1,egg,5369
23,529,1,tutor,6180
23,529,1,machine,8501
23,530,1,level,7141
23,530,1,tutor,6181
23,530,1,machine,8502
23,531,1,level,8503
23,531,1,egg,7144
23,531,1,tutor,8504
23,531,1,machine,8505
23,531,2,level,8503
23,531,2,egg,7144
23,531,2,tutor,8504
23,531,2,machine,8505
23,532,1,level,5376
23,532,1,egg,5377
23,532,1,tutor,8506
23,532,1,machine,8507
23,533,1,level,5379
23,533,1,tutor,8506
23,533,1,machine,8507
23,534,1,level,5379
23,534,1,tutor,8506
23,534,1,machine,8508
23,535,1,level,5381
23,535,1,egg,7148
23,535,1,tutor,8509
23,535,1,machine,8510
23,536,1,level,5384
23,536,1,tutor,8511
23,536,1,machine,8512
23,537,1,level,5386
23,537,1,tutor,8513
23,537,1,machine,8514
23,538,1,level,7152
23,538,1,tutor,8515
23,538,1,machine,8516
23,539,1,level,7154
23,539,1,tutor,8517
23,539,1,machine,8516
23,540,1,level,7155
23,540,1,egg,5392
23,540,1,tutor,6189
23,540,1,machine,8518
23,541,1,level,5394
23,541,1,tutor,6189
23,541,1,machine,8518
23,542,1,level,7157
23,542,1,tutor,6190
23,542,1,machine,8519
23,543,1,level,7159
23,543,1,egg,5398
23,543,1,tutor,8520
23,543,1,machine,8521
23,544,1,level,7161
23,544,1,tutor,8520
23,544,1,machine,8521
23,545,1,level,7162
23,545,1,tutor,8522
23,545,1,machine,8523
23,546,1,level,7164
23,546,1,egg,7165
23,546,1,tutor,8524
23,546,1,machine,8525
23,547,1,level,7167
23,547,1,tutor,8524
23,547,1,machine,8526
23,548,1,level,5408
23,548,1,egg,5409
23,548,1,tutor,6194
23,548,1,machine,8527
23,549,1,level,7170
23,549,1,tutor,6195
23,549,1,machine,8528
23,550,1,level,7172
23,550,1,egg,5414
23,550,1,tutor,6196
23,550,1,machine,8529
23,550,2,level,7172
23,550,2,egg,5414
23,550,2,tutor,6196
23,550,2,machine,8529
23,551,1,level,5416
23,551,1,egg,7174
23,551,1,tutor,6197
23,551,1,machine,8530
23,552,1,level,5419
23,552,1,tutor,8531
23,552,1,machine,8532
23,553,1,level,7177
23,553,1,tutor,8533
23,553,1,machine,8534
23,554,1,level,5423
23,554,1,egg,7179
23,554,1,tutor,8535
23,554,1,machine,8536
23,555,1,level,5426
23,555,1,tutor,8535
23,555,1,machine,8537
23,555,2,level,5426
23,555,2,tutor,8535
23,555,2,machine,8537
23,556,1,level,8538
23,556,1,egg,7183
23,556,1,tutor,6201
23,556,1,machine,8539
23,557,1,level,5431
23,557,1,egg,7185
23,557,1,tutor,6202
23,557,1,machine,8540
23,558,1,level,5434
23,558,1,tutor,6202
23,558,1,machine,8541
23,559,1,level,7188
23,559,1,egg,7189
23,559,1,tutor,8542
23,559,1,machine,8543
23,560,1,level,5439
23,560,1,tutor,8544
23,560,1,machine,8545
23,561,1,level,7192
23,561,1,egg,7193
23,561,1,tutor,8546
23,561,1,machine,8547
23,562,1,level,5444
23,562,1,egg,7195
23,562,1,tutor,8548
23,562,1,machine,8549
23,563,1,level,5447
23,563,1,tutor,8548
23,563,1,machine,8550
23,564,1,level,7198
23,564,1,egg,7199
23,564,1,tutor,8551
23,564,1,machine,8552
23,565,1,level,5452
23,565,1,tutor,8553
23,565,1,machine,8554
23,566,1,level,7202
23,566,1,egg,7203
23,566,1,tutor,8555
23,566,1,machine,8556
23,567,1,level,5457
23,567,1,tutor,8557
23,567,1,machine,8558
23,568,1,level,7206
23,568,1,egg,5460
23,568,1,tutor,6211
23,568,1,machine,8559
23,569,1,level,7208
23,569,1,tutor,6211
23,569,1,machine,8560
23,570,1,level,5464
23,570,1,egg,7210
23,570,1,tutor,6212
23,570,1,machine,8561
23,571,1,level,7212
23,571,1,tutor,6213
23,571,1,machine,8562
23,572,1,level,7214
23,572,1,egg,5470
23,572,1,tutor,8563
23,572,1,machine,8564
23,573,1,level,5472
23,573,1,tutor,8563
23,573,1,machine,8565
23,574,1,level,7217
23,574,1,egg,7218
23,574,1,tutor,8566
23,574,1,machine,8567
23,575,1,level,7220
23,575,1,tutor,8566
23,575,1,machine,8567
23,576,1,level,7221
23,576,1,tutor,8566
23,576,1,machine,8568
23,577,1,level,5480
23,577,1,egg,7223
23,577,1,tutor,8569
23,577,1,machine,8570
23,578,1,level,5483
23,578,1,tutor,8569
23,578,1,machine,8570
23,579,1,level,5484
23,579,1,tutor,8571
23,579,1,machine,8572
23,580,1,level,5486
23,580,1,egg,7226
23,580,1,tutor,8573
23,580,1,machine,8574
23,581,1,level,5489
23,581,1,tutor,8575
23,581,1,machine,8576
23,582,1,level,5491
23,582,1,egg,5492
23,582,1,tutor,8577
23,582,1,machine,8578
23,583,1,level,5494
23,583,1,tutor,8577
23,583,1,machine,8578
23,584,1,level,7230
23,584,1,tutor,8577
23,584,1,machine,8579
23,585,1,level,5497
23,585,1,egg,5498
23,585,1,tutor,6222
23,585,1,machine,8580
23,585,2,level,5497
23,585,2,egg,5498
23,585,2,tutor,6222
23,585,2,machine,8580
23,585,3,level,5497
23,585,3,egg,5498
23,585,3,tutor,6222
23,585,3,machine,8580
23,585,4,level,5497
23,585,4,egg,5498
23,585,4,tutor,6222
23,585,4,machine,8580
23,586,1,level,5500
23,586,1,tutor,6222
23,586,1,machine,8581
23,586,2,level,5500
23,586,2,tutor,6222
23,586,2,machine,8581
23,586,3,level,5500
23,586,3,tutor,6222
23,586,3,machine,8581
23,586,4,level,5500
23,586,4,tutor,6222
23,586,4,machine,8581
23,587,1,level,7234
23,587,1,egg,7235
23,587,1,tutor,8582
23,587,1,machine,8583
23,588,1,level,5505
23,588,1,egg,7237
23,588,1,tutor,8584
23,588,1,machine,8585
23,589,1,level,7239
23,589,1,tutor,8586
23,589,1,machine,8587
23,590,1,level,5510
23,590,1,egg,5511
23,590,1,tutor,6226
23,590,1,machine,8588
23,591,1,level,5513
23,591,1,tutor,6226
23,591,1,machine,8589
23,592,1,level,5515
23,592,1,egg,5516
23,592,1,tutor,8590
23,592,1,machine,8591
23,593,1,level,7244
23,593,1,tutor,8590
23,593,1,machine,8592
23,594,1,level,7246
23,594,1,egg,5521
23,594,1,tutor,8593
23,594,1,machine,8594
23,595,1,level,5523
23,595,1,egg,7248
23,595,1,tutor,8595
23,595,1,machine,8596
23,596,1,level,7250
23,596,1,tutor,8595
23,596,1,machine,8597
23,597,1,level,5528
23,597,1,egg,7252
23,597,1,tutor,6231
23,597,1,machine,8598
23,598,1,level,5531
23,598,1,tutor,8599
23,598,1,machine,8600
23,599,1,level,7255
23,599,1,tutor,8601
23,599,1,machine,8602
23,600,1,level,5535
23,600,1,tutor,8601
23,600,1,machine,8602
23,601,1,level,7257
23,601,1,tutor,8601
23,601,1,machine,8603
23,602,1,level,5538
23,602,1,tutor,6235
23,602,1,machine,7259
23,603,1,level,5539
23,603,1,tutor,8604
23,603,1,machine,8605
23,604,1,level,7261
23,604,1,tutor,8606
23,604,1,machine,8607
23,605,1,level,5543
23,605,1,egg,7263
23,605,1,tutor,8608
23,605,1,machine,8609
23,606,1,level,7265
23,606,1,tutor,8608
23,606,1,machine,8610
23,607,1,level,5548
23,607,1,egg,7267
23,607,1,tutor,8611
23,607,1,machine,8612
23,608,1,level,5551
23,608,1,tutor,8611
23,608,1,machine,8612
23,609,1,level,7269
23,609,1,tutor,8611
23,609,1,machine,8613
23,610,1,level,7271
23,610,1,egg,5555
23,610,1,tutor,8614
23,610,1,machine,8615
23,611,1,level,5557
23,611,1,tutor,8616
23,611,1,machine,8617
23,612,1,level,7274
23,612,1,tutor,8616
23,612,1,machine,8618
23,613,1,level,7276
