game_id,pokemon_id,form_id,ability_id,slot
24,41,1,39,ability_1
24,41,1,151,hidden_ability
24,42,1,39,ability_1
24,42,1,151,hidden_ability
24,43,1,34,ability_1
24,43,1,50,hidden_ability
24,44,1,1,hidden_ability
24,44,1,34,ability_1
24,45,1,27,hidden_ability
24,45,1,34,ability_1
24,46,1,6,hidden_ability
24,46,1,27,ability_1
24,46,1,87,ability_2
24,47,1,6,hidden_ability
24,47,1,27,ability_1
24,47,1,87,ability_2
24,48,1,14,ability_1
24,48,1,50,hidden_ability
24,48,1,110,ability_2
24,49,1,19,ability_1
24,49,1,110,ability_2
24,49,1,147,hidden_ability
24,50,1,8,ability_1
24,50,1,71,ability_2
24,50,1,159,hidden_ability
24,51,1,8,ability_1
24,51,1,71,ability_2
24,51,1,159,hidden_ability
24,52,1,53,ability_1
24,52,1,101,ability_2
24,52,1,127,hidden_ability
24,53,1,7,ability_1
24,53,1,101,ability_2
24,53,1,127,hidden_ability
24,54,1,6,ability_1
24,54,1,13,ability_2
24,54,1,33,hidden_ability
24,55,1,6,ability_1
24,55,1,13,ability_2
24,55,1,33,hidden_ability
24,56,1,72,ability_1
24,56,1,83,ability_2
24,56,1,128,hidden_ability
24,57,1,72,ability_1
24,57,1,83,ability_2
24,57,1,128,hidden_ability
24,58,1,18,ability_2
24,58,1,22,ability_1
24,58,1,154,hidden_ability
24,59,1,18,ability_2
24,59,1,22,ability_1
24,59,1,154,hidden_ability
24,60,1,6,ability_2
24,60,1,11,ability_1
24,60,1,33,hidden_ability
24,61,1,6,ability_2
24,61,1,11,ability_1
24,61,1,33,hidden_ability
24,62,1,6,ability_2
24,62,1,11,ability_1
24,62,1,33,hidden_ability
24,63,1,28,ability_1
24,63,1,39,ability_2
24,63,1,98,hidden_ability
24,64,1,28,ability_1
24,64,1,39,ability_2
24,64,1,98,hidden_ability
24,65,1,28,ability_1
24,65,1,39,ability_2
24,65,1,98,hidden_ability
24,65,2,36,ability_1
24,66,1,62,ability_1
24,66,1,80,hidden_ability
24,66,1,99,ability_2
24,67,1,62,ability_1
24,67,1,80,hidden_ability
24,67,1,99,ability_2
24,68,1,62,ability_1
24,68,1,80,hidden_ability
24,68,1,99,ability_2
24,69,1,34,ability_1
24,69,1,82,hidden_ability
24,70,1,34,ability_1
24,70,1,82,hidden_ability
24,71,1,34,ability_1
24,71,1,82,hidden_ability
24,72,1,29,ability_1
24,72,1,44,hidden_ability
24,72,1,64,ability_2
24,73,1,29,ability_1
24,73,1,44,hidden_ability
24,73,1,64,ability_2
24,74,1,5,ability_2
24,74,1,8,hidden_ability
24,74,1,69,ability_1
24,75,1,5,ability_2
24,75,1,8,hidden_ability
24,75,1,69,ability_1
24,76,1,5,ability_2
24,76,1,8,hidden_ability
24,76,1,69,ability_1
24,77,1,18,ability_2
24,77,1,49,hidden_ability
24,77,1,50,ability_1
24,78,1,18,ability_2
24,78,1,49,hidden_ability
24,78,1,50,ability_1
24,79,1,12,ability_1
24,79,1,20,ability_2
24,79,1,144,hidden_ability
24,80,1,12,ability_1
24,80,1,20,ability_2
24,80,1,144,hidden_ability
24,80,2,75,ability_1
24,81,1,5,ability_2
24,81,1,42,ability_1
24,81,1,148,hidden_ability
24,82,1,5,ability_2
24,82,1,42,ability_1
24,82,1,148,hidden_ability
24,83,1,39,ability_2
24,83,1,51,ability_1
24,83,1,128,hidden_ability
24,84,1,48,ability_2
24,84,1,50,ability_1
24,84,1,77,hidden_ability
24,85,1,48,ability_2
24,85,1,50,ability_1
24,85,1,77,hidden_ability
24,86,1,47,ability_1
24,86,1,93,ability_2
24,86,1,115,hidden_ability
24,87,1,47,ability_1
24,87,1,93,ability_2
24,87,1,115,hidden_ability
24,88,1,1,ability_1
24,88,1,60,ability_2
24,88,1,143,hidden_ability
24,89,1,1,ability_1
24,89,1,60,ability_2
24,89,1,143,hidden_ability
24,90,1,75,ability_1
24,90,1,92,ability_2
24,90,1,142,hidden_ability
24,91,1,75,ability_1
24,91,1,92,ability_2
24,91,1,142,hidden_ability
24,92,1,26,ability_1
24,93,1,26,ability_1
24,94,1,26,ability_1
24,94,2,23,ability_1
24,95,1,5,ability_2
24,95,1,69,ability_1
24,95,1,133,hidden_ability
24,96,1,15,ability_1
24,96,1,39,hidden_ability
24,96,1,108,ability_2
24,97,1,15,ability_1
24,97,1,39,hidden_ability
24,97,1,108,ability_2
24,98,1,52,ability_1
24,98,1,75,ability_2
24,98,1,125,hidden_ability
24,99,1,52,ability_1
24,99,1,75,ability_2
24,99,1,125,hidden_ability
24,100,1,9,ability_2
24,100,1,43,ability_1
24,100,1,106,hidden_ability
24,101,1,9,ability_2
24,101,1,43,ability_1
24,101,1,106,hidden_ability
24,102,1,34,ability_1
24,102,1,139,hidden_ability
24,103,1,34,ability_1
24,103,1,139,hidden_ability
24,104,1,4,hidden_ability
24,104,1,31,ability_2
24,104,1,69,ability_1
24,105,1,4,hidden_ability
24,105,1,31,ability_2
24,105,1,69,ability_1
24,106,1,7,ability_1
24,106,1,84,hidden_ability
24,106,1,120,ability_2
24,107,1,39,hidden_ability
24,107,1,51,ability_1
24,107,1,89,ability_2
24,108,1,12,ability_2
24,108,1,13,hidden_ability
24,108,1,20,ability_1
24,109,1,26,ability_1
24,110,1,26,ability_1
24,111,1,31,ability_1
24,111,1,69,ability_2
24,111,1,120,hidden_ability
24,112,1,31,ability_1
24,112,1,69,ability_2
24,112,1,120,hidden_ability
24,113,1,30,ability_1
24,113,1,32,ability_2
24,113,1,131,hidden_ability
24,114,1,34,ability_1
24,114,1,102,ability_2
24,114,1,144,hidden_ability
24,115,1,39,hidden_ability
24,115,1,48,ability_1
24,115,1,113,ability_2
24,115,2,185,ability_1
24,116,1,6,hidden_ability
24,116,1,33,ability_1
24,116,1,97,ability_2
24,117,1,6,hidden_ability
24,117,1,38,ability_1
24,117,1,97,ability_2
24,118,1,31,hidden_ability
24,118,1,33,ability_1
24,118,1,41,ability_2
24,119,1,31,hidden_ability
24,119,1,33,ability_1
24,119,1,41,ability_2
24,120,1,30,ability_2
24,120,1,35,ability_1
24,120,1,148,hidden_ability
24,121,1,30,ability_2
24,121,1,35,ability_1
24,121,1,148,hidden_ability
24,122,1,43,ability_1
24,122,1,101,hidden_ability
24,122,1,111,ability_2
24,123,1,68,ability_1
24,123,1,80,hidden_ability
24,123,1,101,ability_2
24,124,1,12,ability_1
24,124,1,87,hidden_ability
24,124,1,108,ability_2
24,125,1,9,ability_1
24,125,1,72,hidden_ability
24,126,1,49,ability_1
24,126,1,72,hidden_ability
24,127,1,52,ability_1
24,127,1,104,ability_2
24,127,1,153,hidden_ability
24,127,2,184,ability_1
24,128,1,22,ability_1
24,128,1,83,ability_2
24,128,1,125,hidden_ability
24,129,1,33,ability_1
24,129,1,155,hidden_ability
24,130,1,22,ability_1
24,130,1,153,hidden_ability
24,130,2,104,ability_1
24,131,1,11,ability_1
24,131,1,75,ability_2
24,131,1,93,hidden_ability
24,132,1,7,ability_1
24,132,1,150,hidden_ability
24,133,1,50,ability_1
24,133,1,91,ability_2
24,133,1,107,hidden_ability
24,134,1,11,ability_1
24,134,1,93,hidden_ability
24,135,1,10,ability_1
24,135,1,95,hidden_ability
24,136,1,18,ability_1
24,136,1,62,hidden_ability
24,137,1,36,ability_1
24,137,1,88,ability_2
24,137,1,148,hidden_ability
24,138,1,33,ability_1
24,138,1,75,ability_2
24,138,1,133,hidden_ability
24,139,1,33,ability_1
24,139,1,75,ability_2
24,139,1,133,hidden_ability
24,140,1,4,ability_2
24,140,1,33,ability_1
24,140,1,133,hidden_ability
24,141,1,4,ability_2
24,141,1,33,ability_1
24,141,1,133,hidden_ability
24,142,1,46,ability_2
24,142,1,69,ability_1
24,142,1,127,hidden_ability
24,142,2,181,ability_1
24,143,1,17,ability_1
24,143,1,47,ability_2
24,143,1,82,hidden_ability
24,144,1,46,ability_1
24,144,1,81,hidden_ability
24,145,1,9,hidden_ability
24,145,1,46,ability_1
24,146,1,46,ability_1
24,146,1,49,hidden_ability
24,147,1,61,ability_1
24,147,1,63,hidden_ability
24,148,1,61,ability_1
24,148,1,63,hidden_ability
24,149,1,39,ability_1
24,149,1,136,hidden_ability
24,150,1,46,ability_1
24,150,1,127,hidden_ability
24,150,2,80,ability_1
24,150,3,15,ability_1
24,151,1,28,ability_1
24,152,1,65,ability_1
24,152,1,102,hidden_ability
24,153,1,65,ability_1
24,153,1,102,hidden_ability
24,154,1,65,ability_1
24,154,1,102,hidden_ability
24,155,1,18,hidden_ability
24,155,1,66,ability_1
24,156,1,18,hidden_ability
24,156,1,66,ability_1
24,157,1,18,hidden_ability
24,157,1,66,ability_1
24,158,1,67,ability_1
24,158,1,125,hidden_ability
24,159,1,67,ability_1
24,159,1,125,hidden_ability
24,160,1,67,ability_1
24,160,1,125,hidden_ability
24,161,1,50,ability_1
24,161,1,51,ability_2
24,161,1,119,hidden_ability
24,162,1,50,ability_1
24,162,1,51,ability_2
24,162,1,119,hidden_ability
24,163,1,15,ability_1
24,163,1,51,ability_2
24,163,1,110,hidden_ability
24,164,1,15,ability_1
24,164,1,51,ability_2
24,164,1,110,hidden_ability
24,165,1,48,ability_2
24,165,1,68,ability_1
24,165,1,155,hidden_ability
24,166,1,48,ability_2
24,166,1,68,ability_1
24,166,1,89,hidden_ability
24,167,1,15,ability_2
24,167,1,68,ability_1
24,167,1,97,hidden_ability
24,168,1,15,ability_2
24,168,1,68,ability_1
24,168,1,97,hidden_ability
24,169,1,39,ability_1
24,169,1,151,hidden_ability
24,170,1,10,ability_1
24,170,1,11,hidden_ability
24,170,1,35,ability_2
24,171,1,10,ability_1
24,171,1,11,hidden_ability
24,171,1,35,ability_2
24,172,1,9,ability_1
24,172,1,31,hidden_ability
24,173,1,56,ability_1
24,173,1,98,ability_2
24,173,1,132,hidden_ability
24,174,1,56,ability_1
24,174,1,132,hidden_ability
24,174,1,172,ability_2
24,175,1,32,ability_2
24,175,1,55,ability_1
24,175,1,105,hidden_ability
24,176,1,32,ability_2
24,176,1,55,ability_1
24,176,1,105,hidden_ability
24,177,1,28,ability_1
24,177,1,48,ability_2
24,177,1,156,hidden_ability
24,178,1,28,ability_1
24,178,1,48,ability_2
24,178,1,156,hidden_ability
24,179,1,9,ability_1
24,179,1,57,hidden_ability
24,180,1,9,ability_1
24,180,1,57,hidden_ability
24,181,1,9,ability_1
24,181,1,57,hidden_ability
24,181,2,104,ability_1
24,182,1,34,ability_1
24,182,1,131,hidden_ability
24,183,1,37,ability_2
24,183,1,47,ability_1
24,183,1,157,hidden_ability
24,184,1,37,ability_2
24,184,1,47,ability_1
24,184,1,157,hidden_ability
24,185,1,5,ability_1
24,185,1,69,ability_2
24,185,1,155,hidden_ability
24,186,1,2,hidden_ability
24,186,1,6,ability_2
24,186,1,11,ability_1
24,187,1,34,ability_1
24,187,1,102,ability_2
24,187,1,151,hidden_ability
24,188,1,34,ability_1
24,188,1,102,ability_2
24,188,1,151,hidden_ability
24,189,1,34,ability_1
24,189,1,102,ability_2
24,189,1,151,hidden_ability
24,190,1,50,ability_1
24,190,1,53,ability_2
24,190,1,92,hidden_ability
24,191,1,34,ability_1
24,191,1,48,hidden_ability
24,191,1,94,ability_2
24,192,1,34,ability_1
24,192,1,48,hidden_ability
24,192,1,94,ability_2
24,193,1,3,ability_1
24,193,1,14,ability_2
24,193,1,119,hidden_ability
24,194,1,6,ability_1
24,194,1,11,ability_2
24,194,1,109,hidden_ability
24,195,1,6,ability_1
24,195,1,11,ability_2
24,195,1,109,hidden_ability
24,196,1,28,ability_1
24,196,1,156,hidden_ability
24,197,1,28,ability_1
24,197,1,39,hidden_ability
24,198,1,15,ability_1
24,198,1,105,ability_2
24,198,1,158,hidden_ability
24,199,1,12,ability_1
24,199,1,20,ability_2
24,199,1,144,hidden_ability
24,200,1,26,ability_1
24,201,1,26,ability_1
24,201,2,26,ability_1
24,201,3,26,ability_1
24,201,4,26,ability_1
24,201,5,26,ability_1
24,201,6,26,ability_1
24,201,7,26,ability_1
24,201,8,26,ability_1
24,201,9,26,ability_1
24,201,10,26,ability_1
24,201,11,26,ability_1
24,201,12,26,ability_1
24,201,13,26,ability_1
24,201,14,26,ability_1
24,201,15,26,ability_1
24,201,16,26,ability_1
24,201,17,26,ability_1
24,201,18,26,ability_1
24,201,19,26,ability_1
24,201,20,26,ability_1
24,201,21,26,ability_1
24,201,22,26,ability_1
24,201,23,26,ability_1
24,201,24,26,ability_1
24,201,25,26,ability_1
24,201,26,26,ability_1
24,201,27,26,ability_1
24,201,28,26,ability_1
24,202,1,23,ability_1
24,202,1,140,hidden_ability
24,203,1,39,ability_1
24,203,1,48,ability_2
24,203,1,157,hidden_ability
24,204,1,5,ability_1
24,204,1,142,hidden_ability
24,205,1,5,ability_1
24,205,1,142,hidden_ability
24,206,1,32,ability_1
24,206,1,50,ability_2
24,206,1,155,hidden_ability
24,207,1,8,ability_2
24,207,1,17,hidden_ability
24,207,1,52,ability_1
24,208,1,5,ability_2
24,208,1,69,ability_1
24,208,1,125,hidden_ability
24,208,2,159,ability_1
24,209,1,22,ability_1
24,209,1,50,ability_2
24,209,1,155,hidden_ability
24,210,1,22,ability_1
24,210,1,95,ability_2
24,210,1,155,hidden_ability
24,211,1,22,hidden_ability
24,211,1,33,ability_2
24,211,1,38,ability_1
24,212,1,68,ability_1
24,212,1,101,ability_2
24,212,1,135,hidden_ability
24,212,2,101,ability_1
24,213,1,5,ability_1
24,213,1,82,ability_2
24,213,1,126,hidden_ability
24,214,1,62,ability_2
24,214,1,68,ability_1
24,214,1,153,hidden_ability
24,214,2,92,ability_1
24,215,1,39,ability_1
24,215,1,51,ability_2
24,215,1,124,hidden_ability
24,216,1,53,ability_1
24,216,1,95,ability_2
24,216,1,118,hidden_ability
24,217,1,62,ability_1
24,217,1,95,ability_2
24,217,1,127,hidden_ability
24,218,1,40,ability_1
24,218,1,49,ability_2
24,218,1,133,hidden_ability
24,219,1,40,ability_1
24,219,1,49,ability_2
24,219,1,133,hidden_ability
24,220,1,12,ability_1
24,220,1,47,hidden_ability
24,220,1,81,ability_2
24,221,1,12,ability_1
24,221,1,47,hidden_ability
24,221,1,81,ability_2
24,222,1,30,ability_2
24,222,1,55,ability_1
24,222,1,144,hidden_ability
24,223,1,55,ability_1
24,223,1,97,ability_2
24,223,1,141,hidden_ability
24,224,1,21,ability_1
24,224,1,97,ability_2
24,224,1,141,hidden_ability
24,225,1,15,hidden_ability
24,225,1,55,ability_2
24,225,1,72,ability_1
24,226,1,11,ability_2
24,226,1,33,ability_1
24,226,1,41,hidden_ability
24,227,1,5,ability_2
24,227,1,51,ability_1
24,227,1,133,hidden_ability
24,228,1,18,ability_2
24,228,1,48,ability_1
24,228,1,127,hidden_ability
24,229,1,18,ability_2
24,229,1,48,ability_1
24,229,1,127,hidden_ability
24,229,2,94,ability_1
24,230,1,6,hidden_ability
24,230,1,33,ability_1
24,230,1,97,ability_2
24,231,1,8,hidden_ability
24,231,1,53,ability_1
24,232,1,5,ability_1
24,232,1,8,hidden_ability
24,233,1,36,ability_1
24,233,1,88,ability_2
24,233,1,148,hidden_ability
24,234,1,22,ability_1
24,234,1,119,ability_2
24,234,1,157,hidden_ability
24,235,1,20,ability_1
24,235,1,101,ability_2
24,235,1,141,hidden_ability
24,236,1,62,ability_1
24,236,1,72,hidden_ability
24,236,1,80,ability_2
24,237,1,22,ability_1
24,237,1,80,hidden_ability
24,237,1,101,ability_2
24,238,1,12,ability_1
24,238,1,93,hidden_ability
24,238,1,108,ability_2
24,239,1,9,ability_1
24,239,1,72,hidden_ability
24,240,1,49,ability_1
24,240,1,72,hidden_ability
24,241,1,47,ability_1
24,241,1,113,ability_2
24,241,1,157,hidden_ability
24,242,1,30,ability_1
24,242,1,32,ability_2
24,242,1,131,hidden_ability
24,243,1,10,hidden_ability
24,243,1,46,ability_1
24,244,1,18,hidden_ability
24,244,1,46,ability_1
24,245,1,11,hidden_ability
24,245,1,46,ability_1
24,246,1,8,hidden_ability
24,246,1,62,ability_1
24,247,1,61,ability_1
24,248,1,45,ability_1
24,248,1,127,hidden_ability
24,248,2,45,ability_1
24,249,1,46,ability_1
24,249,1,136,hidden_ability
24,250,1,46,ability_1
24,250,1,144,hidden_ability
24,251,1,30,ability_1
24,252,1,65,ability_1
24,252,1,84,hidden_ability
24,253,1,65,ability_1
24,253,1,84,hidden_ability
24,254,1,65,ability_1
24,254,1,84,hidden_ability
24,254,2,31,ability_1
24,255,1,3,hidden_ability
24,255,1,66,ability_1
24,256,1,3,hidden_ability
24,256,1,66,ability_1
24,257,1,3,hidden_ability
24,257,1,66,ability_1
24,257,2,3,ability_1
24,258,1,6,hidden_ability
24,258,1,67,ability_1
24,259,1,6,hidden_ability
24,259,1,67,ability_1
24,260,1,6,hidden_ability
24,260,1,67,ability_1
24,260,2,33,ability_1
24,261,1,50,ability_1
24,261,1,95,ability_2
24,261,1,155,hidden_ability
24,262,1,22,ability_1
24,262,1,95,ability_2
24,262,1,153,hidden_ability
24,263,1,53,ability_1
24,263,1,82,ability_2
24,263,1,95,hidden_ability
24,264,1,53,ability_1
24,264,1,82,ability_2
24,264,1,95,hidden_ability
24,265,1,19,ability_1
24,265,1,50,hidden_ability
24,266,1,61,ability_1
24,267,1,68,ability_1
24,267,1,79,hidden_ability
24,268,1,61,ability_1
24,269,1,14,hidden_ability
24,269,1,19,ability_1
24,270,1,20,hidden_ability
24,270,1,33,ability_1
24,270,1,44,ability_2
24,271,1,20,hidden_ability
24,271,1,33,ability_1
24,271,1,44,ability_2
24,272,1,20,hidden_ability
24,272,1,33,ability_1
24,272,1,44,ability_2
24,273,1,34,ability_1
24,273,1,48,ability_2
24,273,1,124,hidden_ability
24,274,1,34,ability_1
24,274,1,48,ability_2
24,274,1,124,hidden_ability
24,275,1,34,ability_1
24,275,1,48,ability_2
24,275,1,124,hidden_ability
24,276,1,62,ability_1
24,276,1,113,hidden_ability
24,277,1,62,ability_1
24,277,1,113,hidden_ability
24,278,1,44,hidden_ability
24,278,1,51,ability_1
24,279,1,44,hidden_ability
24,279,1,51,ability_1
24,280,1,28,ability_1
24,280,1,36,ability_2
24,280,1,140,hidden_ability
24,281,1,28,ability_1
24,281,1,36,ability_2
24,281,1,140,hidden_ability
24,282,1,28,ability_1
24,282,1,36,ability_2
24,282,1,140,hidden_ability
24,282,2,182,ability_1
24,283,1,33,ability_1
24,283,1,44,hidden_ability
24,284,1,22,ability_1
24,284,1,127,hidden_ability
24,285,1,27,ability_1
24,285,1,90,ability_2
24,285,1,95,hidden_ability
24,286,1,27,ability_1
24,286,1,90,ability_2
24,286,1,101,hidden_ability
24,287,1,54,ability_1
24,288,1,72,ability_1
24,289,1,54,ability_1
24,290,1,14,ability_1
24,290,1,50,hidden_ability
24,291,1,3,ability_1
24,291,1,151,hidden_ability
24,292,1,25,ability_1
24,293,1,43,ability_1
24,293,1,155,hidden_ability
24,294,1,43,ability_1
24,294,1,113,hidden_ability
24,295,1,43,ability_1
24,295,1,113,hidden_ability
24,296,1,47,ability_1
24,296,1,62,ability_2
24,296,1,125,hidden_ability
24,297,1,47,ability_1
24,297,1,62,ability_2
24,297,1,125,hidden_ability
24,298,1,37,ability_2
24,298,1,47,ability_1
24,298,1,157,hidden_ability
24,299,1,5,ability_1
24,299,1,42,ability_2
24,299,1,159,hidden_ability
24,300,1,56,ability_1
24,300,1,96,ability_2
24,300,1,147,hidden_ability
24,301,1,56,ability_1
24,301,1,96,ability_2
24,301,1,147,hidden_ability
24,302,1,51,ability_1
24,302,1,100,ability_2
24,302,1,158,hidden_ability
24,302,2,156,ability_1
24,303,1,22,ability_2
24,303,1,52,ability_1
24,303,1,125,hidden_ability
24,303,2,37,ability_1
24,304,1,5,ability_1
24,304,1,69,ability_2
24,304,1,134,hidden_ability
24,305,1,5,ability_1
24,305,1,69,ability_2
24,305,1,134,hidden_ability
24,306,1,5,ability_1
24,306,1,69,ability_2
24,306,1,134,hidden_ability
24,306,2,111,ability_1
24,307,1,74,ability_1
24,307,1,140,hidden_ability
24,308,1,74,ability_1
24,308,1,140,hidden_ability
24,308,2,74,ability_1
24,309,1,9,ability_1
24,309,1,31,ability_2
24,309,1,58,hidden_ability
24,310,1,9,ability_1
24,310,1,31,ability_2
24,310,1,58,hidden_ability
24,310,2,22,ability_1
24,311,1,31,hidden_ability
24,311,1,57,ability_1
24,312,1,10,hidden_ability
24,312,1,58,ability_1
24,313,1,35,ability_1
24,313,1,68,ability_2
24,313,1,158,hidden_ability
24,314,1,12,ability_1
24,314,1,110,ability_2
24,314,1,158,hidden_ability
24,315,1,30,ability_1
24,315,1,38,ability_2
24,315,1,102,hidden_ability
24,316,1,60,ability_2
24,316,1,64,ability_1
24,316,1,82,hidden_ability
24,317,1,60,ability_2
24,317,1,64,ability_1
24,317,1,82,hidden_ability
24,318,1,3,hidden_ability
24,318,1,24,ability_1
24,319,1,3,hidden_ability
24,319,1,24,ability_1
24,319,2,173,ability_1
24,320,1,12,ability_2
24,320,1,41,ability_1
24,320,1,46,hidden_ability
24,321,1,12,ability_2
24,321,1,41,ability_1
24,321,1,46,hidden_ability
24,322,1,12,ability_1
24,322,1,20,hidden_ability
24,322,1,86,ability_2
24,323,1,40,ability_1
24,323,1,83,hidden_ability
24,323,1,116,ability_2
24,323,2,125,ability_1
24,324,1,73,ability_1
24,324,1,75,hidden_ability
24,325,1,20,ability_2
24,325,1,47,ability_1
24,325,1,82,hidden_ability
24,326,1,20,ability_2
24,326,1,47,ability_1
24,326,1,82,hidden_ability
24,327,1,20,ability_1
24,327,1,77,ability_2
24,327,1,126,hidden_ability
24,328,1,52,ability_1
24,328,1,71,ability_2
24,328,1,125,hidden_ability
24,329,1,26,ability_1
24,330,1,26,ability_1
24,331,1,8,ability_1
24,331,1,11,hidden_ability
24,332,1,8,ability_1
24,332,1,11,hidden_ability
24,333,1,13,hidden_ability
24,333,1,30,ability_1
24,334,1,13,hidden_ability
24,334,1,30,ability_1
24,334,2,182,ability_1
24,335,1,17,ability_1
24,335,1,137,hidden_ability
24,336,1,61,ability_1
24,336,1,151,hidden_ability
24,337,1,26,ability_1
24,338,1,26,ability_1
24,339,1,12,ability_1
24,339,1,93,hidden_ability
24,339,1,107,ability_2
24,340,1,12,ability_1
24,340,1,93,hidden_ability
24,340,1,107,ability_2
24,341,1,52,ability_1
24,341,1,75,ability_2
24,341,1,91,hidden_ability
24,342,1,52,ability_1
24,342,1,75,ability_2
24,342,1,91,hidden_ability
24,343,1,26,ability_1
24,344,1,26,ability_1
24,345,1,21,ability_1
24,345,1,114,hidden_ability
24,346,1,21,ability_1
24,346,1,114,hidden_ability
24,347,1,4,ability_1
24,347,1,33,hidden_ability
24,348,1,4,ability_1
24,348,1,33,hidden_ability
24,349,1,12,ability_2
24,349,1,33,ability_1
24,349,1,91,hidden_ability
24,350,1,56,hidden_ability
24,350,1,63,ability_1
24,350,1,172,ability_2
24,351,1,59,ability_1
24,351,2,59,ability_1
24,351,3,59,ability_1
24,351,4,59,ability_1
24,352,1,16,ability_1
24,352,1,168,hidden_ability
24,353,1,15,ability_1
24,353,1,119,ability_2
24,353,1,130,hidden_ability
24,354,1,15,ability_1
24,354,1,119,ability_2
24,354,1,130,hidden_ability
24,354,2,158,ability_1
24,355,1,26,ability_1
24,355,1,119,hidden_ability
24,356,1,46,ability_1
24,356,1,119,hidden_ability
24,357,1,34,ability_1
24,357,1,94,ability_2
24,357,1,139,hidden_ability
24,358,1,26,ability_1
24,359,1,46,ability_1
24,359,1,105,ability_2
24,359,1,154,hidden_ability
24,359,2,156,ability_1
24,360,1,23,ability_1
24,360,1,140,hidden_ability
24,361,1,39,ability_1
24,361,1,115,ability_2
24,361,1,141,hidden_ability
24,362,1,39,ability_1
24,362,1,115,ability_2
24,362,1,141,hidden_ability
24,362,2,174,ability_1
24,363,1,12,hidden_ability
24,363,1,47,ability_1
24,363,1,115,ability_2
24,364,1,12,hidden_ability
24,364,1,47,ability_1
24,364,1,115,ability_2
24,365,1,12,hidden_ability
24,365,1,47,ability_1
24,365,1,115,ability_2
24,366,1,75,ability_1
24,366,1,155,hidden_ability
24,367,1,33,ability_1
24,367,1,41,hidden_ability
24,368,1,33,ability_1
24,368,1,93,hidden_ability
24,369,1,5,hidden_ability
24,369,1,33,ability_1
24,369,1,69,ability_2
24,370,1,33,ability_1
24,370,1,93,hidden_ability
24,371,1,69,ability_1
24,371,1,125,hidden_ability
24,372,1,69,ability_1
24,372,1,142,hidden_ability
24,373,1,22,ability_1
24,373,1,153,hidden_ability
24,373,2,184,ability_1
24,374,1,29,ability_1
24,374,1,135,hidden_ability
24,375,1,29,ability_1
24,375,1,135,hidden_ability
24,376,1,29,ability_1
24,376,1,135,hidden_ability
24,376,2,181,ability_1
24,377,1,5,hidden_ability
24,377,1,29,ability_1
24,378,1,29,ability_1
24,378,1,115,hidden_ability
24,379,1,29,ability_1
24,379,1,135,hidden_ability
24,380,1,26,ability_1
24,380,2,26,ability_1
24,381,1,26,ability_1
24,381,2,26,ability_1
24,382,1,2,ability_1
24,382,2,189,ability_1
24,383,1,70,ability_1
24,383,2,190,ability_1
24,384,1,76,ability_1
24,384,2,191,ability_1
24,385,1,32,ability_1
24,386,1,46,ability_1
24,386,2,46,ability_1
24,386,3,46,ability_1
24,386,4,46,ability_1
24,387,1,65,ability_1
24,387,1,75,hidden_ability
24,388,1,65,ability_1
24,388,1,75,hidden_ability
24,389,1,65,ability_1
24,389,1,75,hidden_ability
24,390,1,66,ability_1
24,390,1,89,hidden_ability
24,391,1,66,ability_1
24,391,1,89,hidden_ability
24,392,1,66,ability_1
24,392,1,89,hidden_ability
24,393,1,67,ability_1
24,393,1,128,hidden_ability
24,394,1,67,ability_1
24,394,1,128,hidden_ability
24,395,1,67,ability_1
24,395,1,128,hidden_ability
24,396,1,51,ability_1
24,396,1,120,hidden_ability
24,397,1,22,ability_1
24,397,1,120,hidden_ability
24,398,1,22,ability_1
24,398,1,120,hidden_ability
24,399,1,86,ability_1
24,399,1,109,ability_2
24,399,1,141,hidden_ability
24,400,1,86,ability_1
24,400,1,109,ability_2
24,400,1,141,hidden_ability
24,401,1,50,hidden_ability
24,401,1,61,ability_1
24,402,1,68,ability_1
24,402,1,101,hidden_ability
24,403,1,22,ability_2
24,403,1,62,hidden_ability
24,403,1,79,ability_1
24,404,1,22,ability_2
24,404,1,62,hidden_ability
24,404,1,79,ability_1
24,405,1,22,ability_2
24,405,1,62,hidden_ability
24,405,1,79,ability_1
24,406,1,30,ability_1
24,406,1,38,ability_2
24,406,1,102,hidden_ability
24,407,1,30,ability_1
24,407,1,38,ability_2
24,407,1,101,hidden_ability
24,408,1,104,ability_1
24,408,1,125,hidden_ability
24,409,1,104,ability_1
24,409,1,125,hidden_ability
24,410,1,5,ability_1
24,410,1,43,hidden_ability
24,411,1,5,ability_1
24,411,1,43,hidden_ability
24,412,1,61,ability_1
24,412,1,142,hidden_ability
24,412,2,61,ability_1
24,412,2,142,hidden_ability
24,412,3,61,ability_1
24,412,3,142,hidden_ability
24,413,1,107,ability_1
24,413,1,142,hidden_ability
24,413,2,107,ability_1
24,413,2,142,hidden_ability
24,413,3,107,ability_1
24,413,3,142,hidden_ability
24,414,1,68,ability_1
24,414,1,110,hidden_ability
24,415,1,55,hidden_ability
24,415,1,118,ability_1
24,416,1,46,ability_1
24,416,1,127,hidden_ability
24,417,1,10,hidden_ability
24,417,1,50,ability_1
24,417,1,53,ability_2
24,418,1,33,ability_1
24,418,1,41,hidden_ability
24,419,1,33,ability_1
24,419,1,41,hidden_ability
24,420,1,34,ability_1
24,421,1,122,ability_1
24,421,2,122,ability_1
24,422,1,60,ability_1
24,422,1,114,ability_2
