game_id,pokemon_id,form_id,stat_id,base_stat,effort_yield
18,486,1,4,80,0
18,486,1,5,110,0
18,486,1,6,100,0
18,487,1,1,150,3
18,487,1,2,100,0
18,487,1,3,120,0
18,487,1,4,100,0
18,487,1,5,120,0
18,487,1,6,90,0
18,487,2,1,150,3
18,487,2,2,120,0
18,487,2,3,100,0
18,487,2,4,120,0
18,487,2,5,100,0
18,487,2,6,90,0
18,488,1,1,120,0
18,488,1,2,70,0
18,488,1,3,120,0
18,488,1,4,75,0
18,488,1,5,130,3
18,488,1,6,85,0
18,489,1,1,80,1
18,489,1,2,80,0
18,489,1,3,80,0
18,489,1,4,80,0
18,489,1,5,80,0
18,489,1,6,80,0
18,490,1,1,100,3
18,490,1,2,100,0
18,490,1,3,100,0
18,490,1,4,100,0
18,490,1,5,100,0
18,490,1,6,100,0
18,491,1,1,70,0
18,491,1,2,90,0
18,491,1,3,90,0
18,491,1,4,135,2
18,491,1,5,90,0
18,491,1,6,125,1
18,492,1,1,100,3
18,492,1,2,100,0
18,492,1,3,100,0
18,492,1,4,100,0
18,492,1,5,100,0
18,492,1,6,100,0
18,492,2,1,100,0
18,492,2,2,103,0
18,492,2,3,75,0
18,492,2,4,120,0
18,492,2,5,75,0
18,492,2,6,127,3
18,493,1,1,120,3
18,493,1,2,120,0
18,493,1,3,120,0
18,493,1,4,120,0
18,493,1,5,120,0
18,493,1,6,120,0
18,493,2,1,120,3
18,493,2,2,120,0
18,493,2,3,120,0
18,493,2,4,120,0
18,493,2,5,120,0
18,493,2,6,120,0
18,493,3,1,120,3
18,493,3,2,120,0
18,493,3,3,120,0
18,493,3,4,120,0
18,493,3,5,120,0
18,493,3,6,120,0
18,493,4,1,120,3
18,493,4,2,120,0
18,493,4,3,120,0
18,493,4,4,120,0
18,493,4,5,120,0
18,493,4,6,120,0
18,493,5,1,120,3
18,493,5,2,120,0
18,493,5,3,120,0
18,493,5,4,120,0
18,493,5,5,120,0
18,493,5,6,120,0
18,493,6,1,120,3
18,493,6,2,120,0
18,493,6,3,120,0
18,493,6,4,120,0
18,493,6,5,120,0
18,493,6,6,120,0
18,493,7,1,120,3
18,493,7,2,120,0
18,493,7,3,120,0
18,493,7,4,120,0
18,493,7,5,120,0
18,493,7,6,120,0
18,493,8,1,120,3
18,493,8,2,120,0
18,493,8,3,120,0
18,493,8,4,120,0
18,493,8,5,120,0
18,493,8,6,120,0
18,493,9,1,120,3
18,493,9,2,120,0
18,493,9,3,120,0
18,493,9,4,120,0
18,493,9,5,120,0
18,493,9,6,120,0
18,493,10,1,120,3
18,493,10,2,120,0
18,493,10,3,120,0
18,493,10,4,120,0
18,493,10,5,120,0
18,493,10,6,120,0
18,493,11,1,120,3
18,493,11,2,120,0
18,493,11,3,120,0
18,493,11,4,120,0
18,493,11,5,120,0
18,493,11,6,120,0
18,493,12,1,120,3
18,493,12,2,120,0
18,493,12,3,120,0
18,493,12,4,120,0
18,493,12,5,120,0
18,493,12,6,120,0
18,493,13,1,120,3
18,493,13,2,120,0
18,493,13,3,120,0
18,493,13,4,120,0
18,493,13,5,120,0
18,493,13,6,120,0
18,493,14,1,120,3
18,493,14,2,120,0
18,493,14,3,120,0
18,493,14,4,120,0
18,493,14,5,120,0
18,493,14,6,120,0
18,493,15,1,120,3
18,493,15,2,120,0
18,493,15,3,120,0
18,493,15,4,120,0
18,493,15,5,120,0
18,493,15,6,120,0
18,493,16,1,120,3
18,493,16,2,120,0
18,493,16,3,120,0
18,493,16,4,120,0
18,493,16,5,120,0
18,493,16,6,120,0
18,493,17,1,120,3
18,493,17,2,120,0
18,493,17,3,120,0
18,493,17,4,120,0
18,493,17,5,120,0
18,493,17,6,120,0
18,494,1,1,100,3
18,494,1,2,100,0
18,494,1,3,100,0
18,494,1,4,100,0
18,494,1,5,100,0
18,494,1,6,100,0
18,495,1,1,45,0
18,495,1,2,45,0
18,495,1,3,55,0
18,495,1,4,45,0
18,495,1,5,55,0
18,495,1,6,63,1
18,496,1,1,60,0
18,496,1,2,60,0
18,496,1,3,75,0
18,496,1,4,60,0
18,496,1,5,75,0
18,496,1,6,83,2
18,497,1,1,75,0
18,497,1,2,75,0
18,497,1,3,95,0
18,497,1,4,75,0
18,497,1,5,95,0
18,497,1,6,113,3
18,498,1,1,65,1
18,498,1,2,63,0
18,498,1,3,45,0
18,498,1,4,45,0
18,498,1,5,45,0
18,498,1,6,45,0
18,499,1,1,90,0
18,499,1,2,93,2
18,499,1,3,55,0
18,499,1,4,70,0
18,499,1,5,55,0
18,499,1,6,55,0
18,500,1,1,110,0
18,500,1,2,123,3
18,500,1,3,65,0
18,500,1,4,100,0
18,500,1,5,65,0
18,500,1,6,65,0
18,501,1,1,55,0
18,501,1,2,55,0
18,501,1,3,45,0
18,501,1,4,63,1
18,501,1,5,45,0
18,501,1,6,45,0
18,502,1,1,75,0
18,502,1,2,75,0
18,502,1,3,60,0
18,502,1,4,83,2
18,502,1,5,60,0
18,502,1,6,60,0
18,503,1,1,95,0
18,503,1,2,100,0
18,503,1,3,85,0
18,503,1,4,108,3
18,503,1,5,70,0
18,503,1,6,70,0
18,504,1,1,45,0
18,504,1,2,55,1
18,504,1,3,39,0
18,504,1,4,35,0
18,504,1,5,39,0
18,504,1,6,42,0
18,505,1,1,60,0
18,505,1,2,85,2
18,505,1,3,69,0
18,505,1,4,60,0
18,505,1,5,69,0
18,505,1,6,77,0
18,506,1,1,45,0
18,506,1,2,60,1
18,506,1,3,45,0
18,506,1,4,25,0
18,506,1,5,45,0
18,506,1,6,55,0
18,507,1,1,65,0
18,507,1,2,80,2
18,507,1,3,65,0
18,507,1,4,35,0
18,507,1,5,65,0
18,507,1,6,60,0
18,508,1,1,85,0
18,508,1,2,100,3
18,508,1,3,90,0
18,508,1,4,45,0
18,508,1,5,90,0
18,508,1,6,80,0
18,509,1,1,41,0
18,509,1,2,50,0
18,509,1,3,37,0
18,509,1,4,50,0
18,509,1,5,37,0
18,509,1,6,66,1
18,510,1,1,64,0
18,510,1,2,88,0
18,510,1,3,50,0
18,510,1,4,88,0
18,510,1,5,50,0
18,510,1,6,106,2
18,511,1,1,50,0
18,511,1,2,53,0
18,511,1,3,48,0
18,511,1,4,53,0
18,511,1,5,48,0
18,511,1,6,64,1
18,512,1,1,75,0
18,512,1,2,98,0
18,512,1,3,63,0
18,512,1,4,98,0
18,512,1,5,63,0
18,512,1,6,101,2
18,513,1,1,50,0
18,513,1,2,53,0
18,513,1,3,48,0
18,513,1,4,53,0
18,513,1,5,48,0
18,513,1,6,64,1
18,514,1,1,75,0
18,514,1,2,98,0
18,514,1,3,63,0
18,514,1,4,98,0
18,514,1,5,63,0
18,514,1,6,101,2
18,515,1,1,50,0
18,515,1,2,53,0
18,515,1,3,48,0
18,515,1,4,53,0
18,515,1,5,48,0
18,515,1,6,64,1
18,516,1,1,75,0
18,516,1,2,98,0
18,516,1,3,63,0
18,516,1,4,98,0
18,516,1,5,63,0
18,516,1,6,101,2
18,517,1,1,76,1
18,517,1,2,25,0
18,517,1,3,45,0
18,517,1,4,67,0
18,517,1,5,55,0
18,517,1,6,24,0
18,518,1,1,116,2
18,518,1,2,55,0
18,518,1,3,85,0
18,518,1,4,107,0
18,518,1,5,95,0
18,518,1,6,29,0
18,519,1,1,50,0
18,519,1,2,55,1
18,519,1,3,50,0
18,519,1,4,36,0
18,519,1,5,30,0
18,519,1,6,43,0
18,520,1,1,62,0
18,520,1,2,77,2
18,520,1,3,62,0
18,520,1,4,50,0
18,520,1,5,42,0
18,520,1,6,65,0
18,521,1,1,80,0
18,521,1,2,105,3
18,521,1,3,80,0
18,521,1,4,65,0
18,521,1,5,55,0
18,521,1,6,93,0
18,522,1,1,45,0
18,522,1,2,60,0
18,522,1,3,32,0
18,522,1,4,50,0
18,522,1,5,32,0
18,522,1,6,76,1
18,523,1,1,75,0
18,523,1,2,100,0
18,523,1,3,63,0
18,523,1,4,80,0
18,523,1,5,63,0
18,523,1,6,116,2
18,524,1,1,55,0
18,524,1,2,75,0
18,524,1,3,85,1
18,524,1,4,25,0
18,524,1,5,25,0
18,524,1,6,15,0
18,525,1,1,70,0
18,525,1,2,105,1
18,525,1,3,105,1
18,525,1,4,50,0
18,525,1,5,40,0
18,525,1,6,20,0
18,526,1,1,85,0
18,526,1,2,135,3
18,526,1,3,130,0
18,526,1,4,60,0
18,526,1,5,70,0
18,526,1,6,25,0
18,527,1,1,55,0
18,527,1,2,45,0
18,527,1,3,43,0
18,527,1,4,55,0
18,527,1,5,43,0
18,527,1,6,72,1
18,528,1,1,67,0
18,528,1,2,57,0
18,528,1,3,55,0
18,528,1,4,77,0
18,528,1,5,55,0
18,528,1,6,114,2
18,529,1,1,60,0
18,529,1,2,85,1
18,529,1,3,40,0
18,529,1,4,30,0
18,529,1,5,45,0
18,529,1,6,68,0
18,530,1,1,110,0
18,530,1,2,135,2
18,530,1,3,60,0
18,530,1,4,50,0
18,530,1,5,65,0
18,530,1,6,88,0
18,531,1,1,103,2
18,531,1,2,60,0
18,531,1,3,86,0
18,531,1,4,60,0
18,531,1,5,86,0
18,531,1,6,50,0
18,532,1,1,75,0
18,532,1,2,80,1
18,532,1,3,55,0
18,532,1,4,25,0
18,532,1,5,35,0
18,532,1,6,35,0
18,533,1,1,85,0
18,533,1,2,105,2
18,533,1,3,85,0
18,533,1,4,40,0
18,533,1,5,50,0
18,533,1,6,40,0
18,534,1,1,105,0
18,534,1,2,140,3
18,534,1,3,95,0
18,534,1,4,55,0
18,534,1,5,65,0
18,534,1,6,45,0
18,535,1,1,50,0
18,535,1,2,50,0
18,535,1,3,40,0
18,535,1,4,50,0
18,535,1,5,40,0
18,535,1,6,64,1
18,536,1,1,75,2
18,536,1,2,65,0
18,536,1,3,55,0
18,536,1,4,65,0
18,536,1,5,55,0
18,536,1,6,69,0
18,537,1,1,105,3
18,537,1,2,85,0
18,537,1,3,75,0
18,537,1,4,85,0
18,537,1,5,75,0
18,537,1,6,74,0
18,538,1,1,120,2
18,538,1,2,100,0
18,538,1,3,85,0
18,538,1,4,30,0
18,538,1,5,85,0
18,538,1,6,45,0
18,539,1,1,75,0
18,539,1,2,125,2
18,539,1,3,75,0
18,539,1,4,30,0
18,539,1,5,75,0
18,539,1,6,85,0
18,540,1,1,45,0
18,540,1,2,53,0
18,540,1,3,70,1
18,540,1,4,40,0
18,540,1,5,60,0
18,540,1,6,42,0
18,541,1,1,55,0
18,541,1,2,63,0
18,541,1,3,90,2
18,541,1,4,50,0
18,541,1,5,80,0
18,541,1,6,42,0
18,542,1,1,75,0
18,542,1,2,103,3
18,542,1,3,80,0
18,542,1,4,70,0
18,542,1,5,70,0
18,542,1,6,92,0
18,543,1,1,30,0
18,543,1,2,45,0
18,543,1,3,59,1
18,543,1,4,30,0
18,543,1,5,39,0
18,543,1,6,57,0
18,544,1,1,40,0
18,544,1,2,55,0
18,544,1,3,99,2
18,544,1,4,40,0
18,544,1,5,79,0
18,544,1,6,47,0
18,545,1,1,60,0
18,545,1,2,90,0
18,545,1,3,89,0
18,545,1,4,55,0
18,545,1,5,69,0
18,545,1,6,112,3
18,546,1,1,40,0
18,546,1,2,27,0
18,546,1,3,60,0
18,546,1,4,37,0
18,546,1,5,50,0
18,546,1,6,66,1
18,547,1,1,60,0
18,547,1,2,67,0
18,547,1,3,85,0
18,547,1,4,77,0
18,547,1,5,75,0
18,547,1,6,116,2
18,548,1,1,45,0
18,548,1,2,35,0
18,548,1,3,50,0
18,548,1,4,70,1
18,548,1,5,50,0
18,548,1,6,30,0
18,549,1,1,70,0
18,549,1,2,60,0
18,549,1,3,75,0
18,549,1,4,110,2
18,549,1,5,75,0
18,549,1,6,90,0
18,550,1,1,70,0
18,550,1,2,92,0
18,550,1,3,65,0
18,550,1,4,80,0
18,550,1,5,55,0
18,550,1,6,98,2
18,550,2,1,70,0
18,550,2,2,92,0
18,550,2,3,65,0
18,550,2,4,80,0
18,550,2,5,55,0
18,550,2,6,98,2
18,551,1,1,50,0
18,551,1,2,72,1
18,551,1,3,35,0
18,551,1,4,35,0
18,551,1,5,35,0
18,551,1,6,65,0
18,552,1,1,60,0
18,552,1,2,82,2
18,552,1,3,45,0
18,552,1,4,45,0
18,552,1,5,45,0
18,552,1,6,74,0
18,553,1,1,95,0
18,553,1,2,117,3
18,553,1,3,70,0
18,553,1,4,65,0
18,553,1,5,70,0
18,553,1,6,92,0
18,554,1,1,70,0
18,554,1,2,90,1
18,554,1,3,45,0
18,554,1,4,15,0
18,554,1,5,45,0
18,554,1,6,50,0
18,555,1,1,105,0
18,555,1,2,140,2
18,555,1,3,55,0
18,555,1,4,30,0
18,555,1,5,55,0
18,555,1,6,95,0
18,555,2,1,105,0
18,555,2,2,30,0
18,555,2,3,105,0
18,555,2,4,140,2
18,555,2,5,105,0
18,555,2,6,55,0
18,556,1,1,75,0
18,556,1,2,86,0
18,556,1,3,67,0
18,556,1,4,106,2
18,556,1,5,67,0
18,556,1,6,60,0
18,557,1,1,50,0
18,557,1,2,65,0
18,557,1,3,85,1
18,557,1,4,35,0
18,557,1,5,35,0
18,557,1,6,55,0
18,558,1,1,70,0
18,558,1,2,95,0
18,558,1,3,125,2
18,558,1,4,65,0
18,558,1,5,75,0
18,558,1,6,45,0
18,559,1,1,50,0
18,559,1,2,75,1
18,559,1,3,70,0
18,559,1,4,35,0
18,559,1,5,70,0
18,559,1,6,48,0
18,560,1,1,65,0
18,560,1,2,90,0
18,560,1,3,115,1
18,560,1,4,45,0
18,560,1,5,115,1
18,560,1,6,58,0
18,561,1,1,72,0
18,561,1,2,58,0
18,561,1,3,80,0
18,561,1,4,103,2
18,561,1,5,80,0
18,561,1,6,97,0
18,562,1,1,38,0
18,562,1,2,30,0
18,562,1,3,85,1
18,562,1,4,55,0
18,562,1,5,65,0
18,562,1,6,30,0
18,563,1,1,58,0
18,563,1,2,50,0
18,563,1,3,145,2
18,563,1,4,95,0
18,563,1,5,105,0
18,563,1,6,30,0
18,564,1,1,54,0
18,564,1,2,78,0
18,564,1,3,103,1
18,564,1,4,53,0
18,564,1,5,45,0
18,564,1,6,22,0
18,565,1,1,74,0
18,565,1,2,108,0
18,565,1,3,133,2
18,565,1,4,83,0
18,565,1,5,65,0
18,565,1,6,32,0
18,566,1,1,55,0
18,566,1,2,112,1
18,566,1,3,45,0
18,566,1,4,74,0
18,566,1,5,45,0
18,566,1,6,70,0
18,567,1,1,75,0
18,567,1,2,140,2
18,567,1,3,65,0
18,567,1,4,112,0
18,567,1,5,65,0
18,567,1,6,110,0
18,568,1,1,50,0
18,568,1,2,50,0
18,568,1,3,62,0
18,568,1,4,40,0
18,568,1,5,62,0
18,568,1,6,65,1
18,569,1,1,80,0
18,569,1,2,95,2
18,569,1,3,82,0
18,569,1,4,60,0
18,569,1,5,82,0
18,569,1,6,75,0
18,570,1,1,40,0
18,570,1,2,65,0
18,570,1,3,40,0
18,570,1,4,80,1
18,570,1,5,40,0
18,570,1,6,65,0
18,571,1,1,60,0
18,571,1,2,105,0
18,571,1,3,60,0
18,571,1,4,120,2
18,571,1,5,60,0
18,571,1,6,105,0
18,572,1,1,55,0
18,572,1,2,50,0
18,572,1,3,40,0
18,572,1,4,40,0
18,572,1,5,40,0
18,572,1,6,75,1
18,573,1,1,75,0
18,573,1,2,95,0
18,573,1,3,60,0
18,573,1,4,65,0
18,573,1,5,60,0
18,573,1,6,115,2
18,574,1,1,45,0
18,574,1,2,30,0
18,574,1,3,50,0
18,574,1,4,55,0
18,574,1,5,65,1
18,574,1,6,45,0
18,575,1,1,60,0
18,575,1,2,45,0
18,575,1,3,70,0
18,575,1,4,75,0
18,575,1,5,85,2
18,575,1,6,55,0
18,576,1,1,70,0
18,576,1,2,55,0
18,576,1,3,95,0
18,576,1,4,95,0
18,576,1,5,110,3
18,576,1,6,65,0
18,577,1,1,45,0
18,577,1,2,30,0
18,577,1,3,40,0
18,577,1,4,105,1
18,577,1,5,50,0
18,577,1,6,20,0
18,578,1,1,65,0
18,578,1,2,40,0
18,578,1,3,50,0
18,578,1,4,125,2
18,578,1,5,60,0
18,578,1,6,30,0
18,579,1,1,110,0
18,579,1,2,65,0
18,579,1,3,75,0
18,579,1,4,125,3
18,579,1,5,85,0
18,579,1,6,30,0
18,580,1,1,62,1
18,580,1,2,44,0
18,580,1,3,50,0
18,580,1,4,44,0
18,580,1,5,50,0
18,580,1,6,55,0
18,581,1,1,75,0
18,581,1,2,87,0
18,581,1,3,63,0
18,581,1,4,87,0
18,581,1,5,63,0
18,581,1,6,98,2
18,582,1,1,36,0
18,582,1,2,50,0
18,582,1,3,50,0
18,582,1,4,65,1
18,582,1,5,60,0
18,582,1,6,44,0
18,583,1,1,51,0
18,583,1,2,65,0
18,583,1,3,65,0
18,583,1,4,80,2
18,583,1,5,75,0
18,583,1,6,59,0
18,584,1,1,71,0
18,584,1,2,95,0
18,584,1,3,85,0
18,584,1,4,110,3
18,584,1,5,95,0
18,584,1,6,79,0
18,585,1,1,60,0
18,585,1,2,60,0
18,585,1,3,50,0
18,585,1,4,40,0
18,585,1,5,50,0
18,585,1,6,75,1
18,585,2,1,60,0
18,585,2,2,60,0
18,585,2,3,50,0
18,585,2,4,40,0
18,585,2,5,50,0
18,585,2,6,75,1
18,585,3,1,60,0
18,585,3,2,60,0
18,585,3,3,50,0
18,585,3,4,40,0
18,585,3,5,50,0
18,585,3,6,75,1
18,585,4,1,60,0
18,585,4,2,60,0
18,585,4,3,50,0
18,585,4,4,40,0
18,585,4,5,50,0
18,585,4,6,75,1
18,586,1,1,80,0
18,586,1,2,100,2
18,586,1,3,70,0
18,586,1,4,60,0
18,586,1,5,70,0
18,586,1,6,95,0
18,586,2,1,80,0
18,586,2,2,100,2
18,586,2,3,70,0
18,586,2,4,60,0
18,586,2,5,70,0
18,586,2,6,95,0
18,586,3,1,80,0
18,586,3,2,100,2
18,586,3,3,70,0
18,586,3,4,60,0
18,586,3,5,70,0
18,586,3,6,95,0
18,586,4,1,80,0
18,586,4,2,100,2
18,586,4,3,70,0
18,586,4,4,60,0
18,586,4,5,70,0
18,586,4,6,95,0
18,587,1,1,55,0
18,587,1,2,75,0
18,587,1,3,60,0
18,587,1,4,75,0
18,587,1,5,60,0
18,587,1,6,103,2
18,588,1,1,50,0
18,588,1,2,75,1
18,588,1,3,45,0
18,588,1,4,40,0
18,588,1,5,45,0
18,588,1,6,60,0
18,589,1,1,70,0
18,589,1,2,135,2
18,589,1,3,105,0
18,589,1,4,60,0
18,589,1,5,105,0
18,589,1,6,20,0
18,590,1,1,69,1
18,590,1,2,55,0
18,590,1,3,45,0
18,590,1,4,55,0
18,590,1,5,55,0
18,590,1,6,15,0
18,591,1,1,114,2
18,591,1,2,85,0
18,591,1,3,70,0
18,591,1,4,85,0
18,591,1,5,80,0
18,591,1,6,30,0
18,592,1,1,55,0
18,592,1,2,40,0
18,592,1,3,50,0
18,592,1,4,65,0
18,592,1,5,85,1
18,592,1,6,40,0
18,593,1,1,100,0
18,593,1,2,60,0
18,593,1,3,70,0
18,593,1,4,85,0
18,593,1,5,105,2
18,593,1,6,60,0
18,594,1,1,165,2
18,594,1,2,75,0
18,594,1,3,80,0
18,594,1,4,40,0
18,594,1,5,45,0
18,594,1,6,65,0
18,595,1,1,50,0
18,595,1,2,47,0
18,595,1,3,50,0
18,595,1,4,57,0
18,595,1,5,50,0
18,595,1,6,65,1
18,596,1,1,70,0
18,596,1,2,77,0
18,596,1,3,60,0
18,596,1,4,97,0
18,596,1,5,60,0
18,596,1,6,108,2
18,597,1,1,44,0
18,597,1,2,50,0
18,597,1,3,91,1
18,597,1,4,24,0
18,597,1,5,86,0
18,597,1,6,10,0
18,598,1,1,74,0
18,598,1,2,94,0
18,598,1,3,131,2
18,598,1,4,54,0
18,598,1,5,116,0
18,598,1,6,20,0
18,599,1,1,40,0
18,599,1,2,55,0
18,599,1,3,70,1
18,599,1,4,45,0
18,599,1,5,60,0
18,599,1,6,30,0
18,600,1,1,60,0
18,600,1,2,80,0
18,600,1,3,95,2
18,600,1,4,70,0
18,600,1,5,85,0
18,600,1,6,50,0
18,601,1,1,60,0
18,601,1,2,100,0
18,601,1,3,115,3
18,601,1,4,70,0
18,601,1,5,85,0
18,601,1,6,90,0
18,602,1,1,35,0
18,602,1,2,55,0
18,602,1,3,40,0
18,602,1,4,45,0
18,602,1,5,40,0
18,602,1,6,60,1
18,603,1,1,65,0
18,603,1,2,85,2
18,603,1,3,70,0
18,603,1,4,75,0
18,603,1,5,70,0
18,603,1,6,40,0
18,604,1,1,85,0
18,604,1,2,115,3
18,604,1,3,80,0
18,604,1,4,105,0
18,604,1,5,80,0
18,604,1,6,50,0
18,605,1,1,55,0
18,605,1,2,55,0
18,605,1,3,55,0
18,605,1,4,85,1
18,605,1,5,55,0
18,605,1,6,30,0
18,606,1,1,75,0
18,606,1,2,75,0
18,606,1,3,75,0
18,606,1,4,125,2
18,606,1,5,95,0
18,606,1,6,40,0
18,607,1,1,50,0
18,607,1,2,30,0
18,607,1,3,55,0
18,607,1,4,65,1
18,607,1,5,55,0
18,607,1,6,20,0
18,608,1,1,60,0
18,608,1,2,40,0
18,608,1,3,60,0
18,608,1,4,95,2
18,608,1,5,60,0
18,608,1,6,55,0
18,609,1,1,60,0
18,609,1,2,55,0
18,609,1,3,90,0
18,609,1,4,145,3
18,609,1,5,90,0
18,609,1,6,80,0
18,610,1,1,46,0
18,610,1,2,87,1
18,610,1,3,60,0
18,610,1,4,30,0
18,610,1,5,40,0
18,610,1,6,57,0
18,611,1,1,66,0
18,611,1,2,117,2
18,611,1,3,70,0
18,611,1,4,40,0
18,611,1,5,50,0
18,611,1,6,67,0
18,612,1,1,76,0
18,612,1,2,147,3
18,612,1,3,90,0
18,612,1,4,60,0
18,612,1,5,70,0
18,612,1,6,97,0
18,613,1,1,55,0
18,613,1,2,70,1
18,613,1,3,40,0
18,613,1,4,60,0
18,613,1,5,40,0
18,613,1,6,40,0
18,614,1,1,95,0
18,614,1,2,110,2
18,614,1,3,80,0
18,614,1,4,70,0
18,614,1,5,80,0
18,614,1,6,50,0
18,615,1,1,70,0
18,615,1,2,50,0
18,615,1,3,30,0
18,615,1,4,95,0
18,615,1,5,135,2
18,615,1,6,105,0
18,616,1,1,50,0
18,616,1,2,40,0
18,616,1,3,85,1
18,616,1,4,40,0
18,616,1,5,65,0
18,616,1,6,25,0
18,617,1,1,80,0
18,617,1,2,70,0
18,617,1,3,40,0
18,617,1,4,100,0
18,617,1,5,60,0
18,617,1,6,145,2
18,618,1,1,109,2
18,618,1,2,66,0
18,618,1,3,84,0
18,618,1,4,81,0
18,618,1,5,99,0
18,618,1,6,32,0
18,619,1,1,45,0
18,619,1,2,85,1
18,619,1,3,50,0
18,619,1,4,55,0
18,619,1,5,50,0
18,619,1,6,65,0
18,620,1,1,65,0
18,620,1,2,125,2
18,620,1,3,60,0
18,620,1,4,95,0
18,620,1,5,60,0
18,620,1,6,105,0
18,621,1,1,77,0
18,621,1,2,120,2
18,621,1,3,90,0
18,621,1,4,60,0
18,621,1,5,90,0
18,621,1,6,48,0
18,622,1,1,59,0
18,622,1,2,74,1
18,622,1,3,50,0
18,622,1,4,35,0
18,622,1,5,50,0
18,622,1,6,35,0
18,623,1,1,89,0
18,623,1,2,124,2
18,623,1,3,80,0
18,623,1,4,55,0
18,623,1,5,80,0
18,623,1,6,55,0
18,624,1,1,45,0
18,624,1,2,85,1
18,624,1,3,70,0
18,624,1,4,40,0
18,624,1,5,40,0
18,624,1,6,60,0
18,625,1,1,65,0
18,625,1,2,125,2
18,625,1,3,100,0
18,625,1,4,60,0
18,625,1,5,70,0
18,625,1,6,70,0
18,626,1,1,95,0
18,626,1,2,110,2
18,626,1,3,95,0
18,626,1,4,40,0
18,626,1,5,95,0
18,626,1,6,55,0
18,627,1,1,70,0
18,627,1,2,83,1
18,627,1,3,50,0
18,627,1,4,37,0
18,627,1,5,50,0
18,627,1,6,60,0
18,628,1,1,100,0
18,628,1,2,123,2
18,628,1,3,75,0
18,628,1,4,57,0
18,628,1,5,75,0
18,628,1,6,80,0
18,629,1,1,70,0
18,629,1,2,55,0
18,629,1,3,75,1
18,629,1,4,45,0
18,629,1,5,65,0
18,629,1,6,60,0
18,630,1,1,110,0
18,630,1,2,65,0
18,630,1,3,105,0
18,630,1,4,55,2
18,630,1,5,95,0
18,630,1,6,80,0
18,631,1,1,85,0
18,631,1,2,97,0
18,631,1,3,66,0
18,631,1,4,105,2
18,631,1,5,66,0
18,631,1,6,65,0
18,632,1,1,58,0
18,632,1,2,109,0
18,632,1,3,112,2
18,632,1,4,48,0
18,632,1,5,48,0
18,632,1,6,109,0
18,633,1,1,52,0
18,633,1,2,65,1
18,633,1,3,50,0
18,633,1,4,45,0
18,633,1,5,50,0
18,633,1,6,38,0
18,634,1,1,72,0
18,634,1,2,85,2
18,634,1,3,70,0
18,634,1,4,65,0
18,634,1,5,70,0
18,634,1,6,58,0
18,635,1,1,92,0
18,635,1,2,105,0
18,635,1,3,90,0
18,635,1,4,125,3
18,635,1,5,90,0
18,635,1,6,98,0
18,636,1,1,55,0
18,636,1,2,85,1
18,636,1,3,55,0
18,636,1,4,50,0
18,636,1,5,55,0
18,636,1,6,60,0
18,637,1,1,85,0
18,637,1,2,60,0
18,637,1,3,65,0
18,637,1,4,135,3
18,637,1,5,105,0
18,637,1,6,100,0
18,638,1,1,91,0
18,638,1,2,90,0
18,638,1,3,129,3
18,638,1,4,90,0
18,638,1,5,72,0
18,638,1,6,108,0
18,639,1,1,91,0
18,639,1,2,129,3
18,639,1,3,90,0
18,639,1,4,72,0
18,639,1,5,90,0
18,639,1,6,108,0
18,640,1,1,91,0
18,640,1,2,90,0
18,640,1,3,72,0
18,640,1,4,90,0
18,640,1,5,129,3
18,640,1,6,108,0
18,641,1,1,79,0
18,641,1,2,115,3
18,641,1,3,70,0
18,641,1,4,125,0
18,641,1,5,80,0
18,641,1,6,111,0
18,642,1,1,79,0
18,642,1,2,115,3
18,642,1,3,70,0
18,642,1,4,125,0
18,642,1,5,80,0
18,642,1,6,111,0
18,643,1,1,100,0
18,643,1,2,120,0
18,643,1,3,100,0
18,643,1,4,150,3
18,643,1,5,120,0
18,643,1,6,90,0
18,644,1,1,100,0
18,644,1,2,150,3
18,644,1,3,120,0
18,644,1,4,120,0
18,644,1,5,100,0
18,644,1,6,90,0
18,645,1,1,89,0
18,645,1,2,125,0
18,645,1,3,90,0
18,645,1,4,115,3
18,645,1,5,80,0
18,645,1,6,101,0
18,646,1,1,125,1
18,646,1,2,130,1
18,646,1,3,90,0
18,646,1,4,130,1
18,646,1,5,90,0
18,646,1,6,95,0
18,647,1,1,91,0
18,647,1,2,72,0
18,647,1,3,90,0
18,647,1,4,129,3
18,647,1,5,90,0
18,647,1,6,108,0
18,648,1,1,100,0
18,648,1,2,77,0
18,648,1,3,77,0
18,648,1,4,128,1
18,648,1,5,128,1
18,648,1,6,90,1
18,648,2,1,100,0
18,648,2,2,128,1
18,648,2,3,90,1
18,648,2,4,77,0
18,648,2,5,77,0
18,648,2,6,128,1
18,649,1,1,71,0
18,649,1,2,120,1
18,649,1,3,95,0
18,649,1,4,120,1
18,649,1,5,95,0
18,649,1,6,99,1
18,649,2,1,71,0
18,649,2,2,120,1
18,649,2,3,95,0
18,649,2,4,120,1
18,649,2,5,95,0
18,649,2,6,99,1
18,649,3,1,71,0
18,649,3,2,120,1
18,649,3,3,95,0
18,649,3,4,120,1
18,649,3,5,95,0
18,649,3,6,99,1
18,649,4,1,71,0
18,649,4,2,120,1
18,649,4,3,95,0
18,649,4,4,120,1
18,649,4,5,95,0
18,649,4,6,99,1
18,649,5,1,71,0
18,649,5,2,120,1
18,649,5,3,95,0
